date;hour;sub_rf_id;Pren
18.11.2020 0:00:00;5;52;0
18.11.2020 0:00:00;6;52;0
18.11.2020 0:00:00;7;52;0
18.11.2020 0:00:00;8;52;0
18.11.2020 0:00:00;9;52;0
18.11.2020 0:00:00;10;52;0
18.11.2020 0:00:00;11;52;0
18.11.2020 0:00:00;12;52;0
18.11.2020 0:00:00;13;52;0
18.11.2020 0:00:00;14;52;0
18.11.2020 0:00:00;15;52;0
18.11.2020 0:00:00;16;52;0
18.11.2020 0:00:00;17;52;0
18.11.2020 0:00:00;18;52;0
18.11.2020 0:00:00;19;52;0
18.11.2020 0:00:00;20;52;0
18.11.2020 0:00:00;21;52;0
18.11.2020 0:00:00;22;52;0
18.11.2020 0:00:00;23;52;0
18.11.2020 0:00:00;0;53;0
18.11.2020 0:00:00;1;53;0
18.11.2020 0:00:00;2;53;0
18.11.2020 0:00:00;3;53;0
18.11.2020 0:00:00;4;53;0
18.11.2020 0:00:00;5;53;0
18.11.2020 0:00:00;6;53;0
18.11.2020 0:00:00;7;53;0
18.11.2020 0:00:00;8;53;5.958
18.11.2020 0:00:00;9;53;13.924
18.11.2020 0:00:00;10;53;11.668
18.11.2020 0:00:00;11;53;10.93
18.11.2020 0:00:00;12;53;8.964
18.11.2020 0:00:00;13;53;6.016
18.11.2020 0:00:00;14;53;0
18.11.2020 0:00:00;15;53;0
18.11.2020 0:00:00;16;53;0
18.11.2020 0:00:00;17;53;0
18.11.2020 0:00:00;18;53;0
18.11.2020 0:00:00;19;53;0
18.11.2020 0:00:00;20;53;0
18.11.2020 0:00:00;21;53;0
18.11.2020 0:00:00;22;53;0
18.11.2020 0:00:00;23;53;0
18.11.2020 0:00:00;0;54;0
18.11.2020 0:00:00;1;54;0
18.11.2020 0:00:00;2;54;0
18.11.2020 0:00:00;3;54;0
18.11.2020 0:00:00;4;54;0
18.11.2020 0:00:00;5;54;0
18.11.2020 0:00:00;6;54;0
18.11.2020 0:00:00;7;54;0
18.11.2020 0:00:00;8;54;0
18.11.2020 0:00:00;9;54;0
18.11.2020 0:00:00;10;54;0
18.11.2020 0:00:00;11;54;0
18.11.2020 0:00:00;12;54;0
18.11.2020 0:00:00;13;54;0
18.11.2020 0:00:00;14;54;0
18.11.2020 0:00:00;15;54;0
18.11.2020 0:00:00;16;54;0
18.11.2020 0:00:00;17;54;0
18.11.2020 0:00:00;18;54;0
18.11.2020 0:00:00;19;54;0
18.11.2020 0:00:00;20;54;0
18.11.2020 0:00:00;21;54;0
18.11.2020 0:00:00;22;54;0
18.11.2020 0:00:00;23;54;0
18.11.2020 0:00:00;0;56;0
18.11.2020 0:00:00;1;56;0
18.11.2020 0:00:00;2;56;0
18.11.2020 0:00:00;3;56;0
18.11.2020 0:00:00;4;56;0
18.11.2020 0:00:00;5;56;0
18.11.2020 0:00:00;6;56;0
18.11.2020 0:00:00;7;56;0
18.11.2020 0:00:00;8;56;0
18.11.2020 0:00:00;9;56;0
18.11.2020 0:00:00;10;56;0
18.11.2020 0:00:00;11;56;0
18.11.2020 0:00:00;12;56;0
18.11.2020 0:00:00;13;56;0
18.11.2020 0:00:00;14;56;0
18.11.2020 0:00:00;15;56;0
18.11.2020 0:00:00;16;56;0
18.11.2020 0:00:00;17;56;0
18.11.2020 0:00:00;18;56;0
18.11.2020 0:00:00;19;56;0
18.11.2020 0:00:00;20;56;0
18.11.2020 0:00:00;21;56;0
18.11.2020 0:00:00;22;56;0
18.11.2020 0:00:00;23;56;0
18.11.2020 0:00:00;0;57;0
18.11.2020 0:00:00;1;57;0
18.11.2020 0:00:00;2;57;0
18.11.2020 0:00:00;3;57;0
18.11.2020 0:00:00;4;57;0
18.11.2020 0:00:00;5;57;0
18.11.2020 0:00:00;6;57;0
18.11.2020 0:00:00;7;57;0
18.11.2020 0:00:00;8;57;0
18.11.2020 0:00:00;9;57;0
18.11.2020 0:00:00;10;57;0
18.11.2020 0:00:00;11;57;0
18.11.2020 0:00:00;12;57;0
18.11.2020 0:00:00;13;57;0
18.11.2020 0:00:00;14;57;0
18.11.2020 0:00:00;15;57;0
18.11.2020 0:00:00;16;57;0
18.11.2020 0:00:00;17;57;0
18.11.2020 0:00:00;18;57;0
18.11.2020 0:00:00;19;57;0
18.11.2020 0:00:00;20;57;0
18.11.2020 0:00:00;21;57;0
18.11.2020 0:00:00;22;57;0
18.11.2020 0:00:00;23;57;0
18.11.2020 0:00:00;0;58;0
18.11.2020 0:00:00;1;58;0
18.11.2020 0:00:00;2;58;0
18.11.2020 0:00:00;3;58;0
18.11.2020 0:00:00;4;58;0
18.11.2020 0:00:00;5;58;0
18.11.2020 0:00:00;6;58;0
18.11.2020 0:00:00;7;58;0
18.11.2020 0:00:00;8;58;0
18.11.2020 0:00:00;9;58;0
18.11.2020 0:00:00;10;58;0
18.11.2020 0:00:00;11;58;0
18.11.2020 0:00:00;12;58;0
18.11.2020 0:00:00;13;58;0
18.11.2020 0:00:00;14;58;0
18.11.2020 0:00:00;15;58;0
18.11.2020 0:00:00;16;58;0
18.11.2020 0:00:00;17;58;0
18.11.2020 0:00:00;18;58;0
18.11.2020 0:00:00;19;58;0
18.11.2020 0:00:00;20;58;0
18.11.2020 0:00:00;21;58;0
18.11.2020 0:00:00;22;58;0
18.11.2020 0:00:00;23;58;0
18.11.2020 0:00:00;0;60;0
18.11.2020 0:00:00;1;60;0
18.11.2020 0:00:00;2;60;0
18.11.2020 0:00:00;3;60;0
18.11.2020 0:00:00;4;60;0
18.11.2020 0:00:00;5;60;0
18.11.2020 0:00:00;6;60;0
18.11.2020 0:00:00;7;60;0
18.11.2020 0:00:00;8;60;0
18.11.2020 0:00:00;9;60;0
18.11.2020 0:00:00;10;60;0
18.11.2020 0:00:00;11;60;0
18.11.2020 0:00:00;12;60;0
18.11.2020 0:00:00;13;60;0
18.11.2020 0:00:00;14;60;0
18.11.2020 0:00:00;15;60;0
18.11.2020 0:00:00;16;60;0
18.11.2020 0:00:00;17;60;0
18.11.2020 0:00:00;18;60;0
18.11.2020 0:00:00;19;60;0
18.11.2020 0:00:00;20;60;0
18.11.2020 0:00:00;21;60;0
18.11.2020 0:00:00;22;60;0
18.11.2020 0:00:00;23;60;0
18.11.2020 0:00:00;0;61;0
18.11.2020 0:00:00;1;61;0
18.11.2020 0:00:00;2;61;0
18.11.2020 0:00:00;3;61;0
18.11.2020 0:00:00;4;61;0
18.11.2020 0:00:00;5;61;0
18.11.2020 0:00:00;6;61;0
18.11.2020 0:00:00;7;61;0
18.11.2020 0:00:00;8;61;0
18.11.2020 0:00:00;9;61;0
18.11.2020 0:00:00;10;61;0
18.11.2020 0:00:00;11;61;0
18.11.2020 0:00:00;12;61;0
18.11.2020 0:00:00;13;61;0
18.11.2020 0:00:00;14;61;0
18.11.2020 0:00:00;15;61;0
18.11.2020 0:00:00;16;61;0
18.11.2020 0:00:00;17;61;0
18.11.2020 0:00:00;18;61;0
18.11.2020 0:00:00;19;61;0
18.11.2020 0:00:00;20;61;0
18.11.2020 0:00:00;21;61;0
18.11.2020 0:00:00;22;61;0
18.11.2020 0:00:00;23;61;0
18.11.2020 0:00:00;0;63;0
18.11.2020 0:00:00;1;63;0
18.11.2020 0:00:00;2;63;0
18.11.2020 0:00:00;3;63;0
18.11.2020 0:00:00;4;63;0
18.11.2020 0:00:00;5;63;0
18.11.2020 0:00:00;6;63;0
18.11.2020 0:00:00;7;63;0
18.11.2020 0:00:00;8;63;0.75
18.11.2020 0:00:00;9;63;1.78
18.11.2020 0:00:00;10;63;2.31
18.11.2020 0:00:00;11;63;2.54
18.11.2020 0:00:00;12;63;2.31
18.11.2020 0:00:00;13;63;1.53
18.11.2020 0:00:00;14;63;0.72
18.11.2020 0:00:00;15;63;0
18.11.2020 0:00:00;16;63;0
18.11.2020 0:00:00;17;63;0
18.11.2020 0:00:00;18;63;0
18.11.2020 0:00:00;19;63;0
18.11.2020 0:00:00;20;63;0
18.11.2020 0:00:00;21;63;0
18.11.2020 0:00:00;22;63;0
18.11.2020 0:00:00;23;63;0
18.11.2020 0:00:00;0;65;0
18.11.2020 0:00:00;1;65;0
18.11.2020 0:00:00;2;65;0
18.11.2020 0:00:00;3;65;0
18.11.2020 0:00:00;4;65;0
18.11.2020 0:00:00;5;65;0
18.11.2020 0:00:00;6;65;0
18.11.2020 0:00:00;7;65;0
18.11.2020 0:00:00;8;65;0
18.11.2020 0:00:00;9;65;0
18.11.2020 0:00:00;10;65;0
18.11.2020 0:00:00;11;65;0
18.11.2020 0:00:00;12;65;0
18.11.2020 0:00:00;13;65;0
18.11.2020 0:00:00;14;65;0
18.11.2020 0:00:00;15;65;0
18.11.2020 0:00:00;16;65;0
18.11.2020 0:00:00;17;65;0
18.11.2020 0:00:00;18;65;0
18.11.2020 0:00:00;19;65;0
18.11.2020 0:00:00;20;65;0
18.11.2020 0:00:00;21;65;0
18.11.2020 0:00:00;22;65;0
18.11.2020 0:00:00;23;65;0
18.11.2020 0:00:00;0;66;0
18.11.2020 0:00:00;1;66;0
18.11.2020 0:00:00;2;66;0
18.11.2020 0:00:00;3;66;0
18.11.2020 0:00:00;4;66;0
18.11.2020 0:00:00;5;66;0
18.11.2020 0:00:00;6;66;0
18.11.2020 0:00:00;7;66;0
18.11.2020 0:00:00;8;66;0
18.11.2020 0:00:00;9;66;0
18.11.2020 0:00:00;10;66;0
18.11.2020 0:00:00;11;66;0
18.11.2020 0:00:00;12;66;0
18.11.2020 0:00:00;13;66;0
18.11.2020 0:00:00;14;66;0
18.11.2020 0:00:00;15;66;0
18.11.2020 0:00:00;16;66;0
18.11.2020 0:00:00;17;66;0
18.11.2020 0:00:00;18;66;0
18.11.2020 0:00:00;19;66;0
18.11.2020 0:00:00;20;66;0
18.11.2020 0:00:00;21;66;0
18.11.2020 0:00:00;22;66;0
18.11.2020 0:00:00;23;66;0
18.11.2020 0:00:00;0;68;0
18.11.2020 0:00:00;1;68;0
18.11.2020 0:00:00;2;68;0
18.11.2020 0:00:00;3;68;0
18.11.2020 0:00:00;4;68;0
18.11.2020 0:00:00;5;68;0
18.11.2020 0:00:00;6;68;0
18.11.2020 0:00:00;7;68;0
18.11.2020 0:00:00;8;68;0
18.11.2020 0:00:00;9;68;0
18.11.2020 0:00:00;10;68;0
18.11.2020 0:00:00;11;68;0
18.11.2020 0:00:00;12;68;0
18.11.2020 0:00:00;13;68;0
18.11.2020 0:00:00;14;68;0
18.11.2020 0:00:00;15;68;0
18.11.2020 0:00:00;16;68;0
18.11.2020 0:00:00;17;68;0
18.11.2020 0:00:00;18;68;0
18.11.2020 0:00:00;19;68;0
18.11.2020 0:00:00;20;68;0
18.11.2020 0:00:00;21;68;0
18.11.2020 0:00:00;22;68;0
18.11.2020 0:00:00;23;68;0
18.11.2020 0:00:00;0;69;0
18.11.2020 0:00:00;1;69;0
18.11.2020 0:00:00;2;69;0
18.11.2020 0:00:00;3;69;0
18.11.2020 0:00:00;4;69;0
18.11.2020 0:00:00;5;69;0
18.11.2020 0:00:00;6;69;0
18.11.2020 0:00:00;7;69;0
18.11.2020 0:00:00;8;69;0
18.11.2020 0:00:00;9;69;0
18.11.2020 0:00:00;10;69;0
18.11.2020 0:00:00;11;69;0
18.11.2020 0:00:00;12;69;0
18.11.2020 0:00:00;13;69;0
18.11.2020 0:00:00;14;69;0
18.11.2020 0:00:00;15;69;0
18.11.2020 0:00:00;16;69;0
18.11.2020 0:00:00;17;69;0
18.11.2020 0:00:00;18;69;0
18.11.2020 0:00:00;19;69;0
18.11.2020 0:00:00;20;69;0
18.11.2020 0:00:00;21;69;0
18.11.2020 0:00:00;22;69;0
18.11.2020 0:00:00;23;69;0
18.11.2020 0:00:00;0;70;0
18.11.2020 0:00:00;1;70;0
18.11.2020 0:00:00;2;70;0
18.11.2020 0:00:00;3;70;0
18.11.2020 0:00:00;4;70;0
18.11.2020 0:00:00;5;70;0
18.11.2020 0:00:00;6;70;0
18.11.2020 0:00:00;7;70;0
18.11.2020 0:00:00;8;70;0
18.11.2020 0:00:00;9;70;0
18.11.2020 0:00:00;10;70;0
18.11.2020 0:00:00;11;70;0
18.11.2020 0:00:00;12;70;0
18.11.2020 0:00:00;13;70;0
18.11.2020 0:00:00;14;70;0
18.11.2020 0:00:00;15;70;0
18.11.2020 0:00:00;16;70;0
18.11.2020 0:00:00;17;70;0
18.11.2020 0:00:00;18;70;0
18.11.2020 0:00:00;19;70;0
18.11.2020 0:00:00;20;70;0
18.11.2020 0:00:00;21;70;0
18.11.2020 0:00:00;22;70;0
18.11.2020 0:00:00;23;70;0
18.11.2020 0:00:00;0;71;0
18.11.2020 0:00:00;1;71;0
18.11.2020 0:00:00;2;71;0
18.11.2020 0:00:00;3;71;0
18.11.2020 0:00:00;4;71;0
18.11.2020 0:00:00;5;71;0
18.11.2020 0:00:00;6;71;0
18.11.2020 0:00:00;7;71;0
18.11.2020 0:00:00;8;71;0
18.11.2020 0:00:00;9;71;0
18.11.2020 0:00:00;10;71;0
18.11.2020 0:00:00;11;71;0
18.11.2020 0:00:00;12;71;0
18.11.2020 0:00:00;13;71;0
18.11.2020 0:00:00;14;71;0
18.11.2020 0:00:00;15;71;0
18.11.2020 0:00:00;16;71;0
18.11.2020 0:00:00;17;71;0
18.11.2020 0:00:00;18;71;0
18.11.2020 0:00:00;19;71;0
18.11.2020 0:00:00;20;71;0
18.11.2020 0:00:00;21;71;0
18.11.2020 0:00:00;22;71;0
18.11.2020 0:00:00;23;71;0
18.11.2020 0:00:00;0;73;2.04
18.11.2020 0:00:00;1;73;0
18.11.2020 0:00:00;2;73;0
18.11.2020 0:00:00;3;73;0
18.11.2020 0:00:00;4;73;0
18.11.2020 0:00:00;5;73;0
18.11.2020 0:00:00;6;73;0
18.11.2020 0:00:00;7;73;0
18.11.2020 0:00:00;8;73;0
18.11.2020 0:00:00;9;73;0
18.11.2020 0:00:00;10;73;0
18.11.2020 0:00:00;11;73;0
18.11.2020 0:00:00;12;73;0
18.11.2020 0:00:00;13;73;0
18.11.2020 0:00:00;14;73;0
18.11.2020 0:00:00;15;73;0
18.11.2020 0:00:00;16;73;0
18.11.2020 0:00:00;17;73;0
18.11.2020 0:00:00;18;73;0
18.11.2020 0:00:00;19;73;2.13
18.11.2020 0:00:00;20;73;4.74
18.11.2020 0:00:00;21;73;2.3
18.11.2020 0:00:00;22;73;3.69
18.11.2020 0:00:00;23;73;3.19
18.11.2020 0:00:00;0;75;0
18.11.2020 0:00:00;1;75;0
18.11.2020 0:00:00;2;75;0
18.11.2020 0:00:00;3;75;0
18.11.2020 0:00:00;4;75;0
18.11.2020 0:00:00;5;75;0
18.11.2020 0:00:00;6;75;0
18.11.2020 0:00:00;7;75;0
18.11.2020 0:00:00;8;75;0
18.11.2020 0:00:00;9;75;0
18.11.2020 0:00:00;10;75;0
18.11.2020 0:00:00;11;75;0
18.11.2020 0:00:00;12;75;0
18.11.2020 0:00:00;13;75;0
18.11.2020 0:00:00;14;75;0
18.11.2020 0:00:00;15;75;0
18.11.2020 0:00:00;16;75;0
18.11.2020 0:00:00;17;75;0
18.11.2020 0:00:00;18;75;0
18.11.2020 0:00:00;19;75;0
18.11.2020 0:00:00;20;75;0
18.11.2020 0:00:00;21;75;0
18.11.2020 0:00:00;22;75;0
18.11.2020 0:00:00;23;75;0
18.11.2020 0:00:00;0;76;0
18.11.2020 0:00:00;1;76;0
18.11.2020 0:00:00;2;76;0
18.11.2020 0:00:00;3;76;0
18.11.2020 0:00:00;4;76;0
18.11.2020 0:00:00;5;76;0
18.11.2020 0:00:00;6;76;0
18.11.2020 0:00:00;7;76;0
18.11.2020 0:00:00;8;76;0
18.11.2020 0:00:00;9;76;0
18.11.2020 0:00:00;10;76;0
18.11.2020 0:00:00;11;76;0
18.11.2020 0:00:00;12;76;0
18.11.2020 0:00:00;13;76;0
18.11.2020 0:00:00;14;76;0
18.11.2020 0:00:00;15;76;0
18.11.2020 0:00:00;16;76;0
18.11.2020 0:00:00;17;76;0
18.11.2020 0:00:00;18;76;0
18.11.2020 0:00:00;19;76;0
18.11.2020 0:00:00;20;76;0
18.11.2020 0:00:00;21;76;0
18.11.2020 0:00:00;22;76;0
18.11.2020 0:00:00;23;76;0
18.11.2020 0:00:00;0;78;0
18.11.2020 0:00:00;1;78;0
18.11.2020 0:00:00;2;78;0
18.11.2020 0:00:00;3;78;0
18.11.2020 0:00:00;4;78;0
18.11.2020 0:00:00;5;78;0
18.11.2020 0:00:00;6;78;0
18.11.2020 0:00:00;7;78;0
18.11.2020 0:00:00;8;78;0
18.11.2020 0:00:00;9;78;0
18.11.2020 0:00:00;10;78;0
18.11.2020 0:00:00;11;78;0
18.11.2020 0:00:00;12;78;0
18.11.2020 0:00:00;13;78;0
18.11.2020 0:00:00;14;78;0
18.11.2020 0:00:00;15;78;0
18.11.2020 0:00:00;16;78;0
18.11.2020 0:00:00;17;78;0
18.11.2020 0:00:00;18;78;0
18.11.2020 0:00:00;19;78;0
18.11.2020 0:00:00;20;78;0
18.11.2020 0:00:00;21;78;0
18.11.2020 0:00:00;22;78;0
18.11.2020 0:00:00;23;78;0
18.11.2020 0:00:00;0;80;0
18.11.2020 0:00:00;1;80;0
18.11.2020 0:00:00;2;80;0
18.11.2020 0:00:00;3;80;0
18.11.2020 0:00:00;4;80;0
18.11.2020 0:00:00;5;80;0
18.11.2020 0:00:00;6;80;0
18.11.2020 0:00:00;7;80;0
18.11.2020 0:00:00;8;80;0.759
18.11.2020 0:00:00;9;80;1.832
18.11.2020 0:00:00;10;80;2.042
18.11.2020 0:00:00;11;80;2.023
18.11.2020 0:00:00;12;80;2.152
18.11.2020 0:00:00;13;80;1.076
18.11.2020 0:00:00;14;80;0
18.11.2020 0:00:00;15;80;0
18.11.2020 0:00:00;16;80;0
18.11.2020 0:00:00;17;80;0
18.11.2020 0:00:00;18;80;0
18.11.2020 0:00:00;19;80;0
18.11.2020 0:00:00;20;80;0
18.11.2020 0:00:00;21;80;0
18.11.2020 0:00:00;22;80;0
18.11.2020 0:00:00;23;80;0
18.11.2020 0:00:00;0;81;0
18.11.2020 0:00:00;1;81;0
18.11.2020 0:00:00;2;81;0
18.11.2020 0:00:00;3;81;0
18.11.2020 0:00:00;4;81;1.176
18.11.2020 0:00:00;5;81;2.898
18.11.2020 0:00:00;6;81;3.955
18.11.2020 0:00:00;7;81;5.18
18.11.2020 0:00:00;8;81;5.782
18.11.2020 0:00:00;9;81;3.745
18.11.2020 0:00:00;10;81;1.932
18.11.2020 0:00:00;11;81;0
18.11.2020 0:00:00;12;81;0
18.11.2020 0:00:00;13;81;0
18.11.2020 0:00:00;14;81;0
18.11.2020 0:00:00;15;81;0
18.11.2020 0:00:00;16;81;0
18.11.2020 0:00:00;17;81;0
18.11.2020 0:00:00;18;81;0
18.11.2020 0:00:00;19;81;0
18.11.2020 0:00:00;20;81;0
18.11.2020 0:00:00;21;81;0
18.11.2020 0:00:00;22;81;0
18.11.2020 0:00:00;23;81;0
18.11.2020 0:00:00;0;82;0
18.11.2020 0:00:00;1;82;0
18.11.2020 0:00:00;2;82;0
18.11.2020 0:00:00;3;82;0
18.11.2020 0:00:00;4;82;0
18.11.2020 0:00:00;5;82;0
18.11.2020 0:00:00;6;82;0
18.11.2020 0:00:00;7;82;0
18.11.2020 0:00:00;8;82;0
18.11.2020 0:00:00;9;82;0
18.11.2020 0:00:00;10;82;0
18.11.2020 0:00:00;11;82;0
18.11.2020 0:00:00;12;82;0
18.11.2020 0:00:00;13;82;0
18.11.2020 0:00:00;14;82;0
18.11.2020 0:00:00;15;82;0
18.11.2020 0:00:00;16;82;0
18.11.2020 0:00:00;17;82;0
18.11.2020 0:00:00;18;82;0
18.11.2020 0:00:00;19;82;0
18.11.2020 0:00:00;20;82;0
18.11.2020 0:00:00;21;82;0
18.11.2020 0:00:00;22;82;0
18.11.2020 0:00:00;23;82;0
18.11.2020 0:00:00;0;83;0
18.11.2020 0:00:00;1;83;0
18.11.2020 0:00:00;2;83;0
18.11.2020 0:00:00;3;83;0
18.11.2020 0:00:00;4;83;0
18.11.2020 0:00:00;5;83;0
18.11.2020 0:00:00;6;83;0
18.11.2020 0:00:00;7;83;0
18.11.2020 0:00:00;8;83;0
18.11.2020 0:00:00;9;83;0
18.11.2020 0:00:00;10;83;0
18.11.2020 0:00:00;11;83;0
18.11.2020 0:00:00;12;83;0
18.11.2020 0:00:00;13;83;0
18.11.2020 0:00:00;14;83;0
18.11.2020 0:00:00;15;83;0
18.11.2020 0:00:00;16;83;0
18.11.2020 0:00:00;17;83;0
18.11.2020 0:00:00;18;83;0
18.11.2020 0:00:00;19;83;0
18.11.2020 0:00:00;20;83;0
18.11.2020 0:00:00;21;83;0
18.11.2020 0:00:00;22;83;0
18.11.2020 0:00:00;23;83;0
18.11.2020 0:00:00;0;85;0
18.11.2020 0:00:00;1;85;0
18.11.2020 0:00:00;2;85;0
18.11.2020 0:00:00;3;85;0
18.11.2020 0:00:00;4;85;0
18.11.2020 0:00:00;5;85;0
18.11.2020 0:00:00;6;85;0
18.11.2020 0:00:00;7;85;0
18.11.2020 0:00:00;8;85;0
18.11.2020 0:00:00;9;85;0
18.11.2020 0:00:00;10;85;0
18.11.2020 0:00:00;11;85;0
18.11.2020 0:00:00;12;85;0
18.11.2020 0:00:00;13;85;0
18.11.2020 0:00:00;14;85;0
18.11.2020 0:00:00;15;85;0
18.11.2020 0:00:00;16;85;0
18.11.2020 0:00:00;17;85;0
18.11.2020 0:00:00;18;85;0
18.11.2020 0:00:00;19;85;0
18.11.2020 0:00:00;20;85;0
18.11.2020 0:00:00;21;85;0
18.11.2020 0:00:00;22;85;0
18.11.2020 0:00:00;23;85;0
18.11.2020 0:00:00;0;86;0
18.11.2020 0:00:00;1;86;0
18.11.2020 0:00:00;2;86;0
18.11.2020 0:00:00;3;86;0
18.11.2020 0:00:00;4;86;0
18.11.2020 0:00:00;5;86;0
18.11.2020 0:00:00;6;86;0
18.11.2020 0:00:00;7;86;0
18.11.2020 0:00:00;8;86;0
18.11.2020 0:00:00;9;86;0
18.11.2020 0:00:00;10;86;0
18.11.2020 0:00:00;11;86;0
18.11.2020 0:00:00;12;86;0
18.11.2020 0:00:00;13;86;0
18.11.2020 0:00:00;14;86;0
18.11.2020 0:00:00;15;86;0
18.11.2020 0:00:00;16;86;0
18.11.2020 0:00:00;17;86;0
18.11.2020 0:00:00;18;86;0
18.11.2020 0:00:00;19;86;0
18.11.2020 0:00:00;20;86;0
18.11.2020 0:00:00;21;86;0
18.11.2020 0:00:00;22;86;0
18.11.2020 0:00:00;23;86;0
18.11.2020 0:00:00;0;88;0
18.11.2020 0:00:00;1;88;0
18.11.2020 0:00:00;2;88;0
18.11.2020 0:00:00;3;88;0
18.11.2020 0:00:00;4;88;0
18.11.2020 0:00:00;5;88;0
18.11.2020 0:00:00;6;88;0
18.11.2020 0:00:00;7;88;0
18.11.2020 0:00:00;8;88;0
18.11.2020 0:00:00;9;88;0
18.11.2020 0:00:00;10;88;0
18.11.2020 0:00:00;11;88;0
18.11.2020 0:00:00;12;88;0
18.11.2020 0:00:00;13;88;0
18.11.2020 0:00:00;14;88;0
18.11.2020 0:00:00;15;88;0
18.11.2020 0:00:00;16;88;0
18.11.2020 0:00:00;17;88;0
18.11.2020 0:00:00;18;88;0
18.11.2020 0:00:00;19;88;0
18.11.2020 0:00:00;20;88;0
18.11.2020 0:00:00;21;88;0
18.11.2020 0:00:00;22;88;0
18.11.2020 0:00:00;23;88;0
18.11.2020 0:00:00;0;89;0
18.11.2020 0:00:00;1;89;0
18.11.2020 0:00:00;2;89;0
18.11.2020 0:00:00;3;89;0
18.11.2020 0:00:00;4;89;0
18.11.2020 0:00:00;5;89;0
18.11.2020 0:00:00;6;89;0
18.11.2020 0:00:00;7;89;0
18.11.2020 0:00:00;8;89;0
18.11.2020 0:00:00;9;89;0
18.11.2020 0:00:00;10;89;0
18.11.2020 0:00:00;11;89;0
18.11.2020 0:00:00;12;89;0
18.11.2020 0:00:00;13;89;0
18.11.2020 0:00:00;14;89;0
18.11.2020 0:00:00;15;89;0
18.11.2020 0:00:00;16;89;0
18.11.2020 0:00:00;17;89;0
18.11.2020 0:00:00;18;89;0
18.11.2020 0:00:00;19;89;0
18.11.2020 0:00:00;20;89;0
18.11.2020 0:00:00;21;89;0
18.11.2020 0:00:00;22;89;0
18.11.2020 0:00:00;23;89;0
18.11.2020 0:00:00;0;90;0
18.11.2020 0:00:00;1;90;0
18.11.2020 0:00:00;2;90;0
18.11.2020 0:00:00;3;90;0
18.11.2020 0:00:00;4;90;0
18.11.2020 0:00:00;5;90;0
18.11.2020 0:00:00;6;90;0
18.11.2020 0:00:00;7;90;0
18.11.2020 0:00:00;8;90;0
18.11.2020 0:00:00;9;90;0
18.11.2020 0:00:00;10;90;0
18.11.2020 0:00:00;11;90;0
18.11.2020 0:00:00;12;90;0
18.11.2020 0:00:00;13;90;0
18.11.2020 0:00:00;14;90;0
18.11.2020 0:00:00;15;90;0
18.11.2020 0:00:00;16;90;0
18.11.2020 0:00:00;17;90;0
18.11.2020 0:00:00;18;90;0
18.11.2020 0:00:00;19;90;0
18.11.2020 0:00:00;20;90;0
18.11.2020 0:00:00;21;90;0
18.11.2020 0:00:00;22;90;0
18.11.2020 0:00:00;23;90;0
18.11.2020 0:00:00;0;91;0
18.11.2020 0:00:00;1;91;0
18.11.2020 0:00:00;2;91;0
18.11.2020 0:00:00;3;91;0
18.11.2020 0:00:00;4;91;0
18.11.2020 0:00:00;5;91;0
18.11.2020 0:00:00;6;91;0
18.11.2020 0:00:00;7;91;0
18.11.2020 0:00:00;8;91;0
18.11.2020 0:00:00;9;91;0
18.11.2020 0:00:00;10;91;0
18.11.2020 0:00:00;11;91;0
18.11.2020 0:00:00;12;91;0
18.11.2020 0:00:00;13;91;0
18.11.2020 0:00:00;14;91;0
18.11.2020 0:00:00;15;91;0
18.11.2020 0:00:00;16;91;0
18.11.2020 0:00:00;17;91;0
18.11.2020 0:00:00;18;91;0
18.11.2020 0:00:00;19;91;0
18.11.2020 0:00:00;20;91;0
18.11.2020 0:00:00;21;91;0
18.11.2020 0:00:00;22;91;0
18.11.2020 0:00:00;23;91;0
18.11.2020 0:00:00;0;92;0
18.11.2020 0:00:00;1;92;0
18.11.2020 0:00:00;2;92;0
18.11.2020 0:00:00;3;92;0
18.11.2020 0:00:00;4;92;0
18.11.2020 0:00:00;5;92;0
18.11.2020 0:00:00;6;92;0
18.11.2020 0:00:00;7;92;0
18.11.2020 0:00:00;8;92;0
18.11.2020 0:00:00;9;92;0
18.11.2020 0:00:00;10;92;0
18.11.2020 0:00:00;11;92;0
18.11.2020 0:00:00;12;92;0
18.11.2020 0:00:00;13;92;0
18.11.2020 0:00:00;14;92;0
18.11.2020 0:00:00;15;92;0
18.11.2020 0:00:00;16;92;0
18.11.2020 0:00:00;17;92;0
18.11.2020 0:00:00;18;92;0
18.11.2020 0:00:00;19;92;0
18.11.2020 0:00:00;20;92;0
18.11.2020 0:00:00;21;92;0
18.11.2020 0:00:00;22;92;0
18.11.2020 0:00:00;23;92;0
18.11.2020 0:00:00;0;93;0
18.11.2020 0:00:00;1;93;0
18.11.2020 0:00:00;2;93;0
18.11.2020 0:00:00;3;93;0
18.11.2020 0:00:00;4;93;0
18.11.2020 0:00:00;5;93;0
18.11.2020 0:00:00;6;93;0
18.11.2020 0:00:00;7;93;0
18.11.2020 0:00:00;8;93;0
18.11.2020 0:00:00;9;93;0
18.11.2020 0:00:00;10;93;0
18.11.2020 0:00:00;11;93;0
18.11.2020 0:00:00;12;93;0
18.11.2020 0:00:00;13;93;0
18.11.2020 0:00:00;14;93;0
18.11.2020 0:00:00;15;93;0
18.11.2020 0:00:00;16;93;0
