<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
MOEXEU;60;10/06/20;000000;2158.69;2158.69;2158.69;2158.69;0;0
MOEXEU;60;10/06/20;100000;2153.59;2164.82;2146.54;2152.48;0;0
MOEXEU;60;10/06/20;110000;2152.31;2153.82;2144.9;2150.23;0;0
MOEXEU;60;10/06/20;120000;2150.31;2156.62;2147.45;2152.85;0;0
MOEXEU;60;10/06/20;130000;2152.76;2155.38;2148.07;2154.8;0;0
MOEXEU;60;10/06/20;140000;2155.04;2165.19;2153.8;2162.7;0;0
MOEXEU;60;10/06/20;150000;2163.09;2169.64;2161.78;2166.82;0;0
MOEXEU;60;10/06/20;160000;2166.93;2169.38;2156.69;2159.72;0;0
MOEXEU;60;10/06/20;170000;2159.92;2164.65;2158.31;2160.51;0;0
MOEXEU;60;10/06/20;180000;2160.28;2166.64;2160.25;2166.64;0;0
MOEXEU;60;11/06/20;000000;2166.64;2166.64;2166.64;2166.64;0;0
MOEXEU;60;11/06/20;100000;2131.42;2132.82;2118.51;2127.28;0;0
MOEXEU;60;11/06/20;110000;2127.05;2133.08;2122.61;2124.56;0;0
MOEXEU;60;11/06/20;120000;2123.99;2133.31;2121.94;2128.8;0;0
MOEXEU;60;11/06/20;130000;2128.8;2130.83;2125.74;2127.19;0;0
MOEXEU;60;11/06/20;140000;2127.67;2128.29;2120.28;2121.97;0;0
MOEXEU;60;11/06/20;150000;2122.05;2122.05;2107.27;2110.33;0;0
MOEXEU;60;11/06/20;160000;2110.1;2115.49;2105.55;2112.59;0;0
MOEXEU;60;11/06/20;170000;2112.51;2116.16;2111.75;2113.01;0;0
MOEXEU;60;11/06/20;180000;2113.35;2118.23;2111.76;2113.6;0;0
MOEXEU;60;15/06/20;000000;2113.6;2113.6;2113.6;2113.6;0;0
MOEXEU;60;15/06/20;100000;2086.5;2099.88;2070.18;2099.07;0;0
MOEXEU;60;15/06/20;110000;2099.59;2129.98;2099.59;2129.98;0;0
MOEXEU;60;15/06/20;120000;2131.3;2137.07;2124.87;2136.76;0;0
MOEXEU;60;15/06/20;130000;2136.73;2139.34;2109.3;2111.43;0;0
MOEXEU;60;15/06/20;140000;2111.47;2128.78;2110.75;2121.69;0;0
MOEXEU;60;15/06/20;150000;2122.19;2123.27;2115.79;2117.21;0;0
MOEXEU;60;15/06/20;160000;2117.64;2130.23;2115.47;2130.23;0;0
MOEXEU;60;15/06/20;170000;2131.02;2135.53;2125.51;2131.75;0;0
MOEXEU;60;15/06/20;180000;2131.1;2140.43;2129.01;2140.43;0;0
MOEXEU;60;16/06/20;000000;2140.43;2140.43;2140.43;2140.43;0;0
MOEXEU;60;16/06/20;100000;2155.42;2161.47;2144.97;2152.51;0;0
MOEXEU;60;16/06/20;110000;2152.84;2158.58;2152.17;2157.36;0;0
MOEXEU;60;16/06/20;120000;2157.31;2171.73;2156.17;2169.25;0;0
MOEXEU;60;16/06/20;130000;2168.17;2177.26;2165.18;2172.51;0;0
MOEXEU;60;16/06/20;140000;2172.13;2191.28;2170.6;2184.86;0;0
MOEXEU;60;16/06/20;150000;2184.39;2190.38;2184.39;2188.35;0;0
MOEXEU;60;16/06/20;160000;2188.6;2201.6;2188.5;2201.31;0;0
MOEXEU;60;16/06/20;170000;2201.09;2201.43;2178.98;2180.25;0;0
MOEXEU;60;16/06/20;180000;2179.57;2181.97;2173.02;2181.22;0;0
MOEXEU;60;17/06/20;000000;2181.22;2181.22;2181.22;2181.22;0;0
MOEXEU;60;17/06/20;100000;2183;2199.34;2183;2188.47;0;0
MOEXEU;60;17/06/20;110000;2189.33;2189.33;2180.18;2185.35;0;0
MOEXEU;60;17/06/20;120000;2185.17;2185.36;2172.32;2173.73;0;0
MOEXEU;60;17/06/20;130000;2173.68;2183.91;2172.77;2178.35;0;0
MOEXEU;60;17/06/20;140000;2178.35;2183.01;2175.39;2178.4;0;0
MOEXEU;60;17/06/20;150000;2178.55;2182.17;2174.46;2177.35;0;0
MOEXEU;60;17/06/20;160000;2177.28;2182.41;2172.93;2179.06;0;0
MOEXEU;60;17/06/20;170000;2178.91;2179.9;2172.94;2174.03;0;0
MOEXEU;60;17/06/20;180000;2174.03;2178.68;2167.54;2178.68;0;0
MOEXEU;60;18/06/20;000000;2178.68;2178.68;2178.68;2178.68;0;0
MOEXEU;60;18/06/20;100000;2179.78;2185.7;2172.31;2174.93;0;0
MOEXEU;60;18/06/20;110000;2174.93;2178.57;2162.66;2173.76;0;0
MOEXEU;60;18/06/20;120000;2173.95;2177.68;2169.7;2171.12;0;0
MOEXEU;60;18/06/20;130000;2170.76;2176.53;2168.05;2171.89;0;0
MOEXEU;60;18/06/20;140000;2171.41;2173.25;2156.42;2156.89;0;0
MOEXEU;60;18/06/20;150000;2156.42;2163.92;2155.56;2161.28;0;0
MOEXEU;60;18/06/20;160000;2161.26;2171.11;2159.69;2168.67;0;0
MOEXEU;60;18/06/20;170000;2168.35;2177.46;2168.35;2170.31;0;0
MOEXEU;60;18/06/20;180000;2169.91;2181.3;2167.96;2176.73;0;0
MOEXEU;60;19/06/20;000000;2176.73;2176.73;2176.73;2176.73;0;0
MOEXEU;60;19/06/20;100000;2181.29;2183.65;2169.09;2177.66;0;0
MOEXEU;60;19/06/20;110000;2178.38;2179.06;2172.47;2174.4;0;0
MOEXEU;60;19/06/20;120000;2174.34;2176.42;2172.46;2175.46;0;0
MOEXEU;60;19/06/20;130000;2176.04;2177.93;2170.39;2177.61;0;0
MOEXEU;60;19/06/20;140000;2177.59;2181.01;2175.29;2180.38;0;0
MOEXEU;60;19/06/20;150000;2180.28;2183.38;2179;2180.7;0;0
MOEXEU;60;19/06/20;160000;2180.31;2180.55;2168.14;2168.33;0;0
MOEXEU;60;19/06/20;170000;2169.6;2171.48;2164.73;2166.9;0;0
MOEXEU;60;19/06/20;180000;2166.43;2172.41;2162.93;2172.41;0;0
MOEXEU;60;22/06/20;000000;2172.41;2172.41;2172.41;2172.41;0;0
MOEXEU;60;22/06/20;100000;2162.49;2170.17;2145.82;2163.99;0;0
MOEXEU;60;22/06/20;110000;2163.16;2174.63;2159.12;2172.86;0;0
MOEXEU;60;22/06/20;120000;2172.53;2175.84;2168.91;2171.27;0;0
MOEXEU;60;22/06/20;130000;2171.43;2171.56;2166.29;2170.21;0;0
MOEXEU;60;22/06/20;140000;2169.86;2172.45;2165.35;2171.65;0;0
MOEXEU;60;22/06/20;150000;2171.6;2175.11;2167.77;2170.84;0;0
MOEXEU;60;22/06/20;160000;2170.7;2178.61;2170.7;2178.61;0;0
MOEXEU;60;22/06/20;170000;2179.51;2186.05;2177.49;2178.58;0;0
MOEXEU;60;22/06/20;180000;2178.6;2181.7;2174.21;2174.43;0;0
MOEXEU;60;23/06/20;000000;2174.43;2174.43;2174.43;2174.43;0;0
MOEXEU;60;23/06/20;100000;2185.05;2195.84;2179.78;2189.07;0;0
MOEXEU;60;23/06/20;110000;2189.22;2190.51;2180.81;2183.7;0;0
MOEXEU;60;23/06/20;120000;2184.09;2188.93;2184.09;2184.42;0;0
MOEXEU;60;23/06/20;130000;2184.38;2193.49;2184.38;2189.54;0;0
MOEXEU;60;23/06/20;140000;2189.29;2192.89;2186.33;2191.79;0;0
MOEXEU;60;23/06/20;150000;2191.78;2193.09;2186.12;2187.53;0;0
MOEXEU;60;23/06/20;160000;2187.71;2189.53;2182.89;2183.78;0;0
MOEXEU;60;23/06/20;170000;2183.82;2187.68;2181.87;2187.45;0;0
MOEXEU;60;23/06/20;180000;2187.19;2190.94;2185.45;2185.45;0;0
MOEXEU;60;25/06/20;000000;2185.45;2185.45;2185.45;2185.45;0;0
MOEXEU;60;25/06/20;100000;2151.21;2162.93;2144.74;2157.86;0;0
MOEXEU;60;25/06/20;110000;2158.74;2166.86;2155.35;2162.42;0;0
MOEXEU;60;25/06/20;120000;2162.46;2162.46;2147;2149.85;0;0
MOEXEU;60;25/06/20;130000;2149.43;2155.28;2148.94;2151.01;0;0
MOEXEU;60;25/06/20;140000;2150.77;2151.23;2144.95;2147.06;0;0
MOEXEU;60;25/06/20;150000;2147.12;2149.05;2141.76;2143.25;0;0
MOEXEU;60;25/06/20;160000;2143.4;2151.21;2142.54;2150.72;0;0
MOEXEU;60;25/06/20;170000;2150.62;2155.02;2146.45;2147.05;0;0
MOEXEU;60;25/06/20;180000;2146.85;2149.33;2144.65;2144.75;0;0
MOEXEU;60;26/06/20;000000;2144.75;2144.75;2144.75;2144.75;0;0
MOEXEU;60;26/06/20;100000;2158.64;2159.88;2147.66;2152.1;0;0
MOEXEU;60;26/06/20;110000;2152.22;2152.22;2138.89;2149.6;0;0
MOEXEU;60;26/06/20;120000;2149.56;2155.49;2145.08;2147.74;0;0
MOEXEU;60;26/06/20;130000;2148.13;2148.32;2130.45;2148.32;0;0
MOEXEU;60;26/06/20;140000;2148.26;2150.44;2139.79;2139.79;0;0
MOEXEU;60;26/06/20;150000;2139.71;2141.91;2137.68;2139.78;0;0
MOEXEU;60;26/06/20;160000;2138.59;2141.27;2132.06;2133.75;0;0
MOEXEU;60;26/06/20;170000;2133.54;2133.54;2126.11;2128.06;0;0
MOEXEU;60;26/06/20;180000;2127.75;2132.3;2126.78;2128.63;0;0
MOEXEU;60;29/06/20;000000;2128.63;2128.63;2128.63;2128.63;0;0
MOEXEU;60;29/06/20;100000;2124.26;2140.45;2124.26;2130.48;0;0
MOEXEU;60;29/06/20;110000;2128.11;2128.62;2114.24;2124.73;0;0
MOEXEU;60;29/06/20;120000;2124.79;2131.28;2121.1;2131.28;0;0
MOEXEU;60;29/06/20;130000;2131.26;2133.83;2129.15;2131.66;0;0
MOEXEU;60;29/06/20;140000;2130.97;2144.38;2130.32;2141.27;0;0
MOEXEU;60;29/06/20;150000;2141.14;2145.85;2138.59;2139.99;0;0
MOEXEU;60;29/06/20;160000;2140.67;2141.98;2130.41;2133.96;0;0
MOEXEU;60;29/06/20;170000;2133.78;2144.08;2131.39;2142.44;0;0
MOEXEU;60;29/06/20;180000;2142.12;2142.81;2136.63;2139.7;0;0
MOEXEU;60;30/06/20;000000;2139.7;2139.7;2139.7;2139.7;0;0
MOEXEU;60;30/06/20;100000;2145.34;2151.97;2137.99;2148.22;0;0
MOEXEU;60;30/06/20;110000;2148.79;2154.97;2146.29;2149.47;0;0
MOEXEU;60;30/06/20;120000;2149.42;2152.91;2145.43;2150.15;0;0
MOEXEU;60;30/06/20;130000;2149.89;2154.24;2146.3;2146.7;0;0
MOEXEU;60;30/06/20;140000;2146.67;2148.27;2142.86;2143.79;0;0
MOEXEU;60;30/06/20;150000;2143.01;2144.03;2140.28;2143.72;0;0
MOEXEU;60;30/06/20;160000;2143.64;2149.67;2140.6;2141.02;0;0
MOEXEU;60;30/06/20;170000;2141.33;2143.13;2131.07;2132.88;0;0
MOEXEU;60;30/06/20;180000;2132.72;2134.22;2128.97;2129.96;0;0
MOEXEU;60;02/07/20;000000;2129.96;2129.96;2129.96;2129.96;0;0
MOEXEU;60;02/07/20;100000;2139.17;2161.25;2137.08;2159.93;0;0
MOEXEU;60;02/07/20;110000;2159.09;2165.99;2156.89;2163.47;0;0
MOEXEU;60;02/07/20;120000;2163.36;2170.05;2162.32;2169.39;0;0
MOEXEU;60;02/07/20;130000;2169.29;2173.57;2166.75;2169.5;0;0
MOEXEU;60;02/07/20;140000;2170.02;2170.41;2167.4;2167.76;0;0
MOEXEU;60;02/07/20;150000;2167.63;2172.9;2166.38;2172.22;0;0
MOEXEU;60;02/07/20;160000;2171.75;2175.27;2170.4;2174.72;0;0
MOEXEU;60;02/07/20;170000;2174.68;2176;2170.43;2170.8;0;0
MOEXEU;60;02/07/20;180000;2170.94;2173.77;2170.7;2171.32;0;0
MOEXEU;60;03/07/20;000000;2171.32;2171.32;2171.32;2171.32;0;0
MOEXEU;60;03/07/20;100000;2173.5;2178.45;2170.52;2173.43;0;0
MOEXEU;60;03/07/20;110000;2173.21;2176.05;2170.07;2170.85;0;0
MOEXEU;60;03/07/20;120000;2170.57;2171.95;2168.56;2169.8;0;0
MOEXEU;60;03/07/20;130000;2169.78;2171.13;2166.37;2170.05;0;0
MOEXEU;60;03/07/20;140000;2170.31;2170.35;2167.28;2170.35;0;0
MOEXEU;60;03/07/20;150000;2170.37;2172.2;2169.62;2171;0;0
MOEXEU;60;03/07/20;160000;2171.2;2175.47;2170.61;2175.47;0;0
MOEXEU;60;03/07/20;170000;2175.59;2183.11;2173.01;2183.11;0;0
MOEXEU;60;03/07/20;180000;2183.04;2184.58;2178.51;2184.36;0;0
MOEXEU;60;06/07/20;000000;2184.36;2184.36;2184.36;2184.36;0;0
MOEXEU;60;06/07/20;100000;2196.81;2208.37;2196.81;2203.7;0;0
MOEXEU;60;06/07/20;110000;2203.95;2207.6;2200.83;2200.83;0;0
MOEXEU;60;06/07/20;120000;2201.06;2201.9;2196.03;2200.6;0;0
MOEXEU;60;06/07/20;130000;2200.49;2202.33;2197.3;2198.98;0;0
MOEXEU;60;06/07/20;140000;2198.63;2202.57;2198.32;2202.22;0;0
MOEXEU;60;06/07/20;150000;2202.21;2203.33;2200.65;2201.68;0;0
MOEXEU;60;06/07/20;160000;2201.54;2204.3;2201.04;2203.44;0;0
MOEXEU;60;06/07/20;170000;2203.55;2204.8;2197.59;2202.58;0;0
MOEXEU;60;06/07/20;180000;2202.3;2202.74;2197.7;2199.4;0;0
MOEXEU;60;07/07/20;000000;2199.4;2199.4;2199.4;2199.4;0;0
MOEXEU;60;07/07/20;100000;2169.78;2189.23;2169.78;2187.14;0;0
MOEXEU;60;07/07/20;110000;2186.95;2192.54;2184.16;2189.25;0;0
MOEXEU;60;07/07/20;120000;2189.13;2189.7;2183.24;2185.61;0;0
MOEXEU;60;07/07/20;130000;2185.77;2188.61;2184.41;2186.55;0;0
MOEXEU;60;07/07/20;140000;2186.79;2192.88;2185.22;2191.57;0;0
MOEXEU;60;07/07/20;150000;2191.57;2191.91;2187.06;2188.43;0;0
MOEXEU;60;07/07/20;160000;2188.49;2188.49;2182.64;2183.8;0;0
MOEXEU;60;07/07/20;170000;2183.29;2186.22;2176.31;2179.02;0;0
MOEXEU;60;07/07/20;180000;2178.96;2178.96;2173.53;2173.53;0;0
MOEXEU;60;08/07/20;000000;2173.53;2173.53;2173.53;2173.53;0;0
MOEXEU;60;08/07/20;100000;2166.44;2169.34;2156.97;2167.09;0;0
MOEXEU;60;08/07/20;110000;2167.22;2177.95;2165.13;2176.23;0;0
MOEXEU;60;08/07/20;120000;2176.82;2176.82;2170.59;2172.32;0;0
MOEXEU;60;08/07/20;130000;2172.18;2173.36;2167.63;2173.18;0;0
MOEXEU;60;08/07/20;140000;2173.05;2179.93;2172.73;2178.96;0;0
MOEXEU;60;08/07/20;150000;2178.93;2181.36;2178.33;2179.08;0;0
MOEXEU;60;08/07/20;160000;2178.75;2184.17;2178.75;2183.33;0;0
MOEXEU;60;08/07/20;170000;2183.34;2186.58;2180.51;2185.9;0;0
MOEXEU;60;08/07/20;180000;2186.34;2187.83;2176.27;2176.27;0;0
MOEXEU;60;09/07/20;000000;2176.27;2176.27;2176.27;2176.27;0;0
MOEXEU;60;09/07/20;100000;2175.56;2178.49;2167.48;2174.9;0;0
MOEXEU;60;09/07/20;110000;2174.39;2177.95;2169.72;2169.72;0;0
MOEXEU;60;09/07/20;120000;2170.38;2177.86;2169.95;2175.52;0;0
MOEXEU;60;09/07/20;130000;2175.52;2175.58;2170.54;2171.78;0;0
MOEXEU;60;09/07/20;140000;2172.28;2177.74;2171.42;2174.03;0;0
MOEXEU;60;09/07/20;150000;2173.92;2177.53;2171.78;2176.21;0;0
MOEXEU;60;09/07/20;160000;2176.31;2178.52;2173.41;2175.26;0;0
MOEXEU;60;09/07/20;170000;2175.1;2176.04;2154.66;2154.66;0;0
MOEXEU;60;09/07/20;180000;2153.98;2161.83;2150.4;2156.02;0;0
MOEXEU;60;10/07/20;000000;2156.02;2156.02;2156.02;2156.02;0;0
MOEXEU;60;10/07/20;100000;2153.84;2155.1;2148.62;2154.45;0;0
MOEXEU;60;10/07/20;110000;2154.73;2160.34;2153.36;2155.01;0;0
MOEXEU;60;10/07/20;120000;2155.04;2157.1;2146.27;2148.67;0;0
MOEXEU;60;10/07/20;130000;2148.66;2151.14;2147.03;2148.93;0;0
MOEXEU;60;10/07/20;140000;2149.09;2153.22;2148.78;2149.62;0;0
MOEXEU;60;10/07/20;150000;2149.73;2157.05;2147.32;2156.35;0;0
MOEXEU;60;10/07/20;160000;2156.11;2160.94;2156.11;2157.35;0;0
MOEXEU;60;10/07/20;170000;2157.53;2158.82;2155.58;2157.87;0;0
MOEXEU;60;10/07/20;180000;2157.87;2159.58;2157.27;2159.17;0;0
MOEXEU;60;13/07/20;000000;2159.17;2159.17;2159.17;2159.17;0;0
MOEXEU;60;13/07/20;100000;2169.6;2176.62;2167.51;2167.57;0;0
MOEXEU;60;13/07/20;110000;2167.82;2167.82;2159.44;2159.44;0;0
MOEXEU;60;13/07/20;120000;2159.58;2165.83;2159.06;2165.7;0;0
MOEXEU;60;13/07/20;130000;2165.63;2166.72;2159.19;2162.35;0;0
MOEXEU;60;13/07/20;140000;2162.27;2165.31;2162.09;2164.41;0;0
MOEXEU;60;13/07/20;150000;2164.36;2167.67;2163.57;2165.96;0;0
MOEXEU;60;13/07/20;160000;2165.94;2168.27;2164.28;2165.15;0;0
MOEXEU;60;13/07/20;170000;2163.57;2168.32;2160.87;2164.66;0;0
MOEXEU;60;13/07/20;180000;2164.56;2165.16;2160.22;2165.16;0;0
MOEXEU;60;14/07/20;000000;2165.16;2165.16;2165.16;2165.16;0;0
MOEXEU;60;14/07/20;100000;2150.82;2150.82;2122.68;2124.75;0;0
MOEXEU;60;14/07/20;110000;2123.66;2132.37;2122.53;2124.76;0;0
MOEXEU;60;14/07/20;120000;2124.11;2125.85;2120.95;2122.21;0;0
MOEXEU;60;14/07/20;130000;2122.28;2123.29;2120.24;2122;0;0
MOEXEU;60;14/07/20;140000;2122.13;2124.32;2117.2;2120.69;0;0
MOEXEU;60;14/07/20;150000;2120.31;2121.57;2115.3;2115.3;0;0
MOEXEU;60;14/07/20;160000;2115.68;2131.18;2115.65;2124.17;0;0
MOEXEU;60;14/07/20;170000;2124.14;2130.62;2123.76;2130.53;0;0
MOEXEU;60;14/07/20;180000;2130.44;2131.87;2127.17;2129.29;0;0
MOEXEU;60;15/07/20;000000;2129.29;2129.29;2129.29;2129.29;0;0
MOEXEU;60;15/07/20;100000;2138.29;2138.29;2126.16;2129.72;0;0
MOEXEU;60;15/07/20;110000;2129.55;2133.33;2127.13;2131.56;0;0
MOEXEU;60;15/07/20;120000;2131.53;2132.9;2129.75;2132.45;0;0
MOEXEU;60;15/07/20;130000;2132.58;2142;2131.93;2139.76;0;0
MOEXEU;60;15/07/20;140000;2139.26;2142.16;2136.99;2138.9;0;0
MOEXEU;60;15/07/20;150000;2138.9;2140.03;2135.58;2138.39;0;0
MOEXEU;60;15/07/20;160000;2138.23;2138.31;2131.09;2131.8;0;0
MOEXEU;60;15/07/20;170000;2131.87;2133.46;2128.98;2130.08;0;0
MOEXEU;60;15/07/20;180000;2129.92;2130.17;2124.76;2126.22;0;0
MOEXEU;60;16/07/20;000000;2126.22;2126.22;2126.22;2126.22;0;0
MOEXEU;60;16/07/20;100000;2130.62;2130.62;2116.76;2125.23;0;0
MOEXEU;60;16/07/20;110000;2124.97;2125.39;2116.2;2119.06;0;0
MOEXEU;60;16/07/20;120000;2119.29;2123.1;2118.1;2120.45;0;0
MOEXEU;60;16/07/20;130000;2120.34;2123.91;2118.65;2123.69;0;0
MOEXEU;60;16/07/20;140000;2123.62;2124.67;2121.61;2122.44;0;0
MOEXEU;60;16/07/20;150000;2122.41;2122.58;2118.6;2121.57;0;0
MOEXEU;60;16/07/20;160000;2121.79;2123.8;2119.97;2121.08;0;0
MOEXEU;60;16/07/20;170000;2121.11;2123.9;2119.37;2122.25;0;0
MOEXEU;60;16/07/20;180000;2122.07;2123.19;2119.19;2119.19;0;0
MOEXEU;60;17/07/20;000000;2119.19;2119.19;2119.19;2119.19;0;0
MOEXEU;60;17/07/20;100000;2123.1;2132.51;2120.77;2132.51;0;0
MOEXEU;60;17/07/20;110000;2132.24;2153.68;2130.18;2151.57;0;0
MOEXEU;60;17/07/20;120000;2151.28;2158.29;2148.68;2149.87;0;0
MOEXEU;60;17/07/20;130000;2150;2150.71;2146.2;2147.33;0;0
MOEXEU;60;17/07/20;140000;2147.59;2150.28;2144.72;2146.6;0;0
MOEXEU;60;17/07/20;150000;2146.42;2153.38;2146.29;2150.09;0;0
MOEXEU;60;17/07/20;160000;2149.84;2151.55;2143.91;2144.94;0;0
MOEXEU;60;17/07/20;170000;2145.37;2151.66;2144.64;2151.36;0;0
MOEXEU;60;17/07/20;180000;2151.67;2152.26;2148.09;2148.87;0;0
MOEXEU;60;20/07/20;000000;2148.87;2148.87;2148.87;2148.87;0;0
MOEXEU;60;20/07/20;100000;2157.14;2168.21;2151.74;2154.85;0;0
MOEXEU;60;20/07/20;110000;2154.62;2170.55;2152.92;2168.51;0;0
MOEXEU;60;20/07/20;120000;2168.54;2179.35;2168.12;2176.41;0;0
MOEXEU;60;20/07/20;130000;2176.46;2182.48;2172.98;2182;0;0
MOEXEU;60;20/07/20;140000;2182.05;2189.54;2181.91;2187.69;0;0
MOEXEU;60;20/07/20;150000;2188.14;2207.17;2186.52;2206.32;0;0
MOEXEU;60;20/07/20;160000;2206.13;2213.78;2200.99;2202.63;0;0
MOEXEU;60;20/07/20;170000;2202.39;2206.55;2196.95;2204.74;0;0
MOEXEU;60;20/07/20;180000;2204.44;2210.66;2204.15;2210.66;0;0
MOEXEU;60;21/07/20;000000;2210.66;2210.66;2210.66;2210.66;0;0
MOEXEU;60;21/07/20;100000;2213.69;2244.79;2213.69;2244.79;0;0
MOEXEU;60;21/07/20;110000;2245.01;2252.28;2242.3;2251.82;0;0
MOEXEU;60;21/07/20;120000;2251.55;2261.96;2244.79;2246.57;0;0
MOEXEU;60;21/07/20;130000;2246.39;2260.48;2242.17;2248.02;0;0
MOEXEU;60;21/07/20;140000;2248.22;2250.34;2238.9;2243.47;0;0
MOEXEU;60;21/07/20;150000;2243.86;2247.35;2240.6;2246.21;0;0
MOEXEU;60;21/07/20;160000;2246.14;2248.72;2234.43;2237.49;0;0
MOEXEU;60;21/07/20;170000;2237.38;2245.49;2235.85;2245.49;0;0
MOEXEU;60;21/07/20;180000;2245.77;2249.8;2244.29;2244.7;0;0
MOEXEU;60;22/07/20;000000;2244.7;2244.7;2244.7;2244.7;0;0
MOEXEU;60;22/07/20;100000;2244.01;2248.6;2222.39;2228.03;0;0
MOEXEU;60;22/07/20;110000;2227.01;2231.34;2223.19;2227.07;0;0
MOEXEU;60;22/07/20;120000;2226.76;2243.42;2225.39;2240.21;0;0
MOEXEU;60;22/07/20;130000;2240.3;2240.68;2234;2238.07;0;0
MOEXEU;60;22/07/20;140000;2238.52;2247.86;2238.52;2246.36;0;0
MOEXEU;60;22/07/20;150000;2246.77;2247.5;2238.24;2244.07;0;0
MOEXEU;60;22/07/20;160000;2243.96;2243.96;2233.77;2240.06;0;0
MOEXEU;60;22/07/20;170000;2239.79;2247.58;2234.69;2240.47;0;0
MOEXEU;60;22/07/20;180000;2241.02;2244.92;2233.36;2233.36;0;0
MOEXEU;60;23/07/20;000000;2233.36;2233.36;2233.36;2233.36;0;0
MOEXEU;60;23/07/20;100000;2245.69;2248.9;2238.33;2238.33;0;0
MOEXEU;60;23/07/20;110000;2240.07;2242.07;2235.78;2236.21;0;0
MOEXEU;60;23/07/20;120000;2236.56;2238.86;2235.88;2237.36;0;0
MOEXEU;60;23/07/20;130000;2237.14;2240.54;2227.65;2231.4;0;0
MOEXEU;60;23/07/20;140000;2230.89;2232.5;2222.29;2226.51;0;0
MOEXEU;60;23/07/20;150000;2226.67;2229.1;2223.22;2223.48;0;0
MOEXEU;60;23/07/20;160000;2223.53;2225.36;2218.59;2225.36;0;0
MOEXEU;60;23/07/20;170000;2224.88;2229.57;2224.46;2228.86;0;0
MOEXEU;60;23/07/20;180000;2228.65;2237.94;2224.96;2224.96;0;0
MOEXEU;60;24/07/20;000000;2224.96;2224.96;2224.96;2224.96;0;0
MOEXEU;60;24/07/20;100000;2205.77;2217.67;2202.79;2217.24;0;0
MOEXEU;60;24/07/20;110000;2217.89;2231.78;2217.89;2230.5;0;0
MOEXEU;60;24/07/20;120000;2230.25;2230.28;2226.7;2229.24;0;0
MOEXEU;60;24/07/20;130000;2229.31;2231.37;2216.95;2228.94;0;0
MOEXEU;60;24/07/20;140000;2228.77;2228.99;2215.97;2218.9;0;0
MOEXEU;60;24/07/20;150000;2218.85;2224.87;2216.92;2220.16;0;0
MOEXEU;60;24/07/20;160000;2220.19;2222.09;2218.12;2221.48;0;0
MOEXEU;60;24/07/20;170000;2221.62;2237.18;2221.5;2235.34;0;0
MOEXEU;60;24/07/20;180000;2234.81;2236.77;2227.15;2227.58;0;0
MOEXEU;60;27/07/20;000000;2227.58;2227.58;2227.58;2227.58;0;0
MOEXEU;60;27/07/20;100000;2239.36;2255.07;2237.89;2245.37;0;0
MOEXEU;60;27/07/20;110000;2245.24;2247.54;2237.71;2239.14;0;0
MOEXEU;60;27/07/20;120000;2238.81;2244.09;2237.16;2238;0;0
MOEXEU;60;27/07/20;130000;2238.08;2245.03;2234.23;2245.03;0;0
MOEXEU;60;27/07/20;140000;2245.58;2247.4;2240.23;2241.66;0;0
MOEXEU;60;27/07/20;150000;2241.67;2243.63;2236.88;2238.62;0;0
MOEXEU;60;27/07/20;160000;2238.68;2238.8;2230.56;2230.98;0;0
MOEXEU;60;27/07/20;170000;2230.94;2233.82;2227.26;2231.2;0;0
MOEXEU;60;27/07/20;180000;2230.94;2231.3;2220.09;2220.09;0;0
MOEXEU;60;28/07/20;000000;2220.09;2220.09;2220.09;2220.09;0;0
MOEXEU;60;28/07/20;100000;2235.27;2236;2222.54;2222.54;0;0
MOEXEU;60;28/07/20;110000;2222.2;2223.68;2217.94;2220.82;0;0
MOEXEU;60;28/07/20;120000;2220.65;2221.28;2213.13;2215.1;0;0
MOEXEU;60;28/07/20;130000;2214.89;2215.88;2210.48;2213.15;0;0
MOEXEU;60;28/07/20;140000;2213.06;2215.7;2209.26;2209.26;0;0
MOEXEU;60;28/07/20;150000;2209.02;2213.21;2208.65;2209.91;0;0
MOEXEU;60;28/07/20;160000;2210.21;2215.44;2209.8;2210.13;0;0
MOEXEU;60;28/07/20;170000;2210.03;2211.2;2207.45;2207.45;0;0
MOEXEU;60;28/07/20;180000;2207.63;2208.37;2202.88;2203.18;0;0
MOEXEU;60;29/07/20;000000;2203.18;2203.18;2203.18;2203.18;0;0
MOEXEU;60;29/07/20;100000;2206.25;2239.31;2200.7;2236;0;0
MOEXEU;60;29/07/20;110000;2236.44;2252.28;2234.06;2248.51;0;0
MOEXEU;60;29/07/20;120000;2248.58;2248.91;2242.05;2244.95;0;0
MOEXEU;60;29/07/20;130000;2245.05;2251.39;2243.74;2245.49;0;0
MOEXEU;60;29/07/20;140000;2244.87;2253.55;2244.86;2251.85;0;0
MOEXEU;60;29/07/20;150000;2251.59;2255.48;2247.44;2255.48;0;0
MOEXEU;60;29/07/20;160000;2255.09;2257.51;2247.37;2250.75;0;0
MOEXEU;60;29/07/20;170000;2251.06;2255.26;2249.01;2251.39;0;0
MOEXEU;60;29/07/20;180000;2251.4;2251.84;2247.11;2247.11;0;0
MOEXEU;60;30/07/20;000000;2247.11;2247.11;2247.11;2247.11;0;0
MOEXEU;60;30/07/20;100000;2254.66;2256.8;2235.66;2237.53;0;0
